Entity,Code,Day,total_vaccinations
Germany,DEU,2021-11-07,113242363
Germany,DEU,2021-11-08,113413978
Germany,DEU,2021-11-09,113750614
Germany,DEU,2021-11-10,114145520
Germany,DEU,2021-11-11,114555034
Germany,DEU,2021-11-12,114881399
Germany,DEU,2021-11-13,114981424
Germany,DEU,2021-11-14,115029556
Germany,DEU,2021-11-15,115269135
Germany,DEU,2021-11-16,115736013
Germany,DEU,2021-11-17,116278483
Germany,DEU,2021-11-18,116846842
Germany,DEU,2021-11-19,117370795
Germany,DEU,2021-11-20,117577003
Germany,DEU,2021-11-21,117665823
Germany,DEU,2021-11-22,118053844
Germany,DEU,2021-11-23,118728916
Germany,DEU,2021-11-24,119524302
Ghana,GHA,2021-03-01,0
Ghana,GHA,2021-03-08,202252
Ghana,GHA,2021-03-10,300000
Ghana,GHA,2021-03-18,420000
Ghana,GHA,2021-03-24,500000
Ghana,GHA,2021-04-07,599128
Ghana,GHA,2021-04-08,647380
Ghana,GHA,2021-04-09,681211
Ghana,GHA,2021-04-11,703752
Ghana,GHA,2021-04-12,742349
Ghana,GHA,2021-04-15,755686
Ghana,GHA,2021-04-20,842521
Ghana,GHA,2021-04-26,846588
Ghana,GHA,2021-05-24,847871
Ghana,GHA,2021-05-31,1228216
Ghana,GHA,2021-06-20,1232876
Ghana,GHA,2021-07-05,1261677
Ghana,GHA,2021-07-12,1265306
Ghana,GHA,2021-07-19,1271393
Ghana,GHA,2021-09-20,1623582
Ghana,GHA,2021-10-07,2189552
Ghana,GHA,2021-10-21,2727537
Ghana,GHA,2021-10-28,2979766
Ghana,GHA,2021-11-04,3102396
Ghana,GHA,2021-11-05,3162666
Ghana,GHA,2021-11-10,3188114
Ghana,GHA,2021-11-18,3367531
Ghana,GHA,2021-11-24,3493688
Gibraltar,GIB,2021-01-10,420
Gibraltar,GIB,2021-01-11,1445
Gibraltar,GIB,2021-01-12,2501
Gibraltar,GIB,2021-01-15,5135
Gibraltar,GIB,2021-01-16,5847
Gibraltar,GIB,2021-01-17,5847
Gibraltar,GIB,2021-01-18,6435
Gibraltar,GIB,2021-01-19,7017
Gibraltar,GIB,2021-01-20,7017
Gibraltar,GIB,2021-01-21,7947
Gibraltar,GIB,2021-01-22,8877
Gibraltar,GIB,2021-01-23,9807
Gibraltar,GIB,2021-01-24,10341
Gibraltar,GIB,2021-01-25,10539
Gibraltar,GIB,2021-01-26,11073
Gibraltar,GIB,2021-01-27,11607
Gibraltar,GIB,2021-01-28,12332
Gibraltar,GIB,2021-01-29,12866
Gibraltar,GIB,2021-01-30,12866
Gibraltar,GIB,2021-01-31,13286
Gibraltar,GIB,2021-02-01,14299
Gibraltar,GIB,2021-02-02,15391
Gibraltar,GIB,2021-02-03,16177
Gibraltar,GIB,2021-02-04,17189
Gibraltar,GIB,2021-02-05,18274
Gibraltar,GIB,2021-02-06,19072
Gibraltar,GIB,2021-02-07,19072
Gibraltar,GIB,2021-02-08,20044
Gibraltar,GIB,2021-02-09,21021
Gibraltar,GIB,2021-02-10,21999
Gibraltar,GIB,2021-02-11,23103
Gibraltar,GIB,2021-02-12,24195
Gibraltar,GIB,2021-02-13,25287
Gibraltar,GIB,2021-02-14,25941
Gibraltar,GIB,2021-02-15,26379
Gibraltar,GIB,2021-02-16,27033
Gibraltar,GIB,2021-02-17,27687
Gibraltar,GIB,2021-02-18,28778
Gibraltar,GIB,2021-02-19,29334
Gibraltar,GIB,2021-02-20,29334
Gibraltar,GIB,2021-02-21,30432
Gibraltar,GIB,2021-02-22,31631
Gibraltar,GIB,2021-02-23,32705
Gibraltar,GIB,2021-02-24,33371
Gibraltar,GIB,2021-02-25,34600
Gibraltar,GIB,2021-02-26,35890
Gibraltar,GIB,2021-02-27,36808
Gibraltar,GIB,2021-02-28,36808
Gibraltar,GIB,2021-03-01,38056
Gibraltar,GIB,2021-03-02,39322
Gibraltar,GIB,2021-03-03,40652
Gibraltar,GIB,2021-03-04,41318
Gibraltar,GIB,2021-03-05,42548
Gibraltar,GIB,2021-03-06,43712
Gibraltar,GIB,2021-03-07,43712
Gibraltar,GIB,2021-03-08,44240
Gibraltar,GIB,2021-03-09,44894
Gibraltar,GIB,2021-03-10,44894
Gibraltar,GIB,2021-03-11,45488
Gibraltar,GIB,2021-03-12,46136
Gibraltar,GIB,2021-03-13,46136
Gibraltar,GIB,2021-03-14,47210
Gibraltar,GIB,2021-03-15,48296
Gibraltar,GIB,2021-03-16,49328
Gibraltar,GIB,2021-03-17,49981
Gibraltar,GIB,2021-03-18,51163
Gibraltar,GIB,2021-03-19,52331
Gibraltar,GIB,2021-03-20,53171
Gibraltar,GIB,2021-03-21,53171
Gibraltar,GIB,2021-03-22,53861
Gibraltar,GIB,2021-03-23,54587
Gibraltar,GIB,2021-03-24,55877
Gibraltar,GIB,2021-03-25,56536
Gibraltar,GIB,2021-03-26,57646
Gibraltar,GIB,2021-03-27,58756
Gibraltar,GIB,2021-03-29,59050
Gibraltar,GIB,2021-03-30,59698
Gibraltar,GIB,2021-03-31,60265
Gibraltar,GIB,2021-04-01,60907
Gibraltar,GIB,2021-04-07,62341
Gibraltar,GIB,2021-04-09,63017
Gibraltar,GIB,2021-04-10,63671
Gibraltar,GIB,2021-04-11,64319
Gibraltar,GIB,2021-04-12,64931
Gibraltar,GIB,2021-04-13,66209
Gibraltar,GIB,2021-04-15,66232
Gibraltar,GIB,2021-04-18,66712
Gibraltar,GIB,2021-04-21,67366
Gibraltar,GIB,2021-04-22,67972
Gibraltar,GIB,2021-04-26,68752
Gibraltar,GIB,2021-04-27,69532
Gibraltar,GIB,2021-04-29,70334
Gibraltar,GIB,2021-04-30,71114
Gibraltar,GIB,2021-05-04,71894
Gibraltar,GIB,2021-05-05,72674
Gibraltar,GIB,2021-05-06,73476
Gibraltar,GIB,2021-05-07,74256
Gibraltar,GIB,2021-05-13,74461
Gibraltar,GIB,2021-05-18,75181
Gibraltar,GIB,2021-05-19,75961
Gibraltar,GIB,2021-05-22,76189
Gibraltar,GIB,2021-05-27,76711
Gibraltar,GIB,2021-05-28,77231
Gibraltar,GIB,2021-05-29,77519
Gibraltar,GIB,2021-06-02,77717
Gibraltar,GIB,2021-06-08,77753
Gibraltar,GIB,2021-06-12,77831
Gibraltar,GIB,2021-06-21,77969
Gibraltar,GIB,2021-06-24,78047
Gibraltar,GIB,2021-06-29,78089
Gibraltar,GIB,2021-07-02,78125
Gibraltar,GIB,2021-07-13,78233
Gibraltar,GIB,2021-07-14,78281
Gibraltar,GIB,2021-07-15,78339
Gibraltar,GIB,2021-07-21,78381
Gibraltar,GIB,2021-07-23,78399
Gibraltar,GIB,2021-07-26,78406
Gibraltar,GIB,2021-07-29,78440
Gibraltar,GIB,2021-07-30,78459
Gibraltar,GIB,2021-08-05,78489
Gibraltar,GIB,2021-08-07,78510
Gibraltar,GIB,2021-08-10,78516
Gibraltar,GIB,2021-08-11,78528
Gibraltar,GIB,2021-08-14,78540
Gibraltar,GIB,2021-08-17,78570
Gibraltar,GIB,2021-08-19,78607
Gibraltar,GIB,2021-08-20,78667
Gibraltar,GIB,2021-08-21,78688
Gibraltar,GIB,2021-08-24,78718
Gibraltar,GIB,2021-08-25,78749
Gibraltar,GIB,2021-08-26,78777
Gibraltar,GIB,2021-08-27,78812
Gibraltar,GIB,2021-08-28,78854
Gibraltar,GIB,2021-09-01,78889
Gibraltar,GIB,2021-09-03,78961
Gibraltar,GIB,2021-09-07,79015
Gibraltar,GIB,2021-09-08,79027
Gibraltar,GIB,2021-09-09,79074
Gibraltar,GIB,2021-09-11,79118
Gibraltar,GIB,2021-09-15,79190
Gibraltar,GIB,2021-09-16,79233
Gibraltar,GIB,2021-09-17,79269
Gibraltar,GIB,2021-09-18,79305
Gibraltar,GIB,2021-09-21,79335
Gibraltar,GIB,2021-09-22,79377
Gibraltar,GIB,2021-09-24,79472
Gibraltar,GIB,2021-09-25,79502
Gibraltar,GIB,2021-09-28,79527
Gibraltar,GIB,2021-09-29,79546
Gibraltar,GIB,2021-09-30,79569
Gibraltar,GIB,2021-10-01,79587
Gibraltar,GIB,2021-10-05,79599
Gibraltar,GIB,2021-10-06,79653
Gibraltar,GIB,2021-10-07,79764
Gibraltar,GIB,2021-10-08,79910
Gibraltar,GIB,2021-10-09,79925
Gibraltar,GIB,2021-10-11,79927
Gibraltar,GIB,2021-10-12,80591
Gibraltar,GIB,2021-10-13,81080
Gibraltar,GIB,2021-10-14,81505
Gibraltar,GIB,2021-10-15,81966
Gibraltar,GIB,2021-10-17,83039
Gibraltar,GIB,2021-10-18,83456
Gibraltar,GIB,2021-10-19,83825
Gibraltar,GIB,2021-10-20,84477
Gibraltar,GIB,2021-10-21,85057
Gibraltar,GIB,2021-10-22,85576
Gibraltar,GIB,2021-10-23,85967
Gibraltar,GIB,2021-10-24,86700
Gibraltar,GIB,2021-10-25,87370
Gibraltar,GIB,2021-10-26,87663
Gibraltar,GIB,2021-10-27,88024
Gibraltar,GIB,2021-10-28,88394
Gibraltar,GIB,2021-10-29,88756
Gibraltar,GIB,2021-10-30,89068
Gibraltar,GIB,2021-11-05,91051
Gibraltar,GIB,2021-11-06,91369
Gibraltar,GIB,2021-11-09,91990
Gibraltar,GIB,2021-11-10,92256
Gibraltar,GIB,2021-11-11,92257
Gibraltar,GIB,2021-11-12,92749
Gibraltar,GIB,2021-11-13,93018
Gibraltar,GIB,2021-11-14,94019
Gibraltar,GIB,2021-11-15,94020
Gibraltar,GIB,2021-11-16,94469
Gibraltar,GIB,2021-11-17,94937
Gibraltar,GIB,2021-11-18,95407
Gibraltar,GIB,2021-11-19,95734
Gibraltar,GIB,2021-11-20,96021
Gibraltar,GIB,2021-11-21,96021
Gibraltar,GIB,2021-11-23,96391
Gibraltar,GIB,2021-11-24,96771
Greece,GRC,2020-12-28,447
Greece,GRC,2020-12-29,1077
Greece,GRC,2020-12-30,1722
Greece,GRC,2020-12-31,2339
Greece,GRC,2021-01-01,2603
Greece,GRC,2021-01-02,3149
Greece,GRC,2021-01-03,3869
Greece,GRC,2021-01-04,10327
Greece,GRC,2021-01-05,16631
Greece,GRC,2021-01-06,20616
Greece,GRC,2021-01-07,26445
Greece,GRC,2021-01-08,35272
Greece,GRC,2021-01-09,40427
Greece,GRC,2021-01-10,44645
Greece,GRC,2021-01-11,50045
Greece,GRC,2021-01-12,56475
Greece,GRC,2021-01-13,64932
Greece,GRC,2021-01-14,70960
Greece,GRC,2021-01-15,75412
Greece,GRC,2021-01-16,80391
Greece,GRC,2021-01-18,85898
Greece,GRC,2021-01-19,94454
Greece,GRC,2021-01-20,109831
Greece,GRC,2021-01-21,125928
Greece,GRC,2021-01-22,143877
Greece,GRC,2021-01-23,160101
Greece,GRC,2021-01-25,179951
Greece,GRC,2021-01-26,197755
Greece,GRC,2021-01-27,216040
Greece,GRC,2021-01-28,234285
Greece,GRC,2021-01-29,253363
Greece,GRC,2021-01-30,271287
Greece,GRC,2021-02-01,293817
Greece,GRC,2021-02-02,315628
Greece,GRC,2021-02-03,338122
Greece,GRC,2021-02-04,359723
Greece,GRC,2021-02-05,380136
Greece,GRC,2021-02-06,397857
Greece,GRC,2021-02-08,417565
Greece,GRC,2021-02-09,437872
Greece,GRC,2021-02-10,459535
Greece,GRC,2021-02-11,482416
Greece,GRC,2021-02-12,506038
Greece,GRC,2021-02-13,526369
Greece,GRC,2021-02-15,554745
Greece,GRC,2021-02-16,575766
Greece,GRC,2021-02-17,603667
Greece,GRC,2021-02-18,634037
Greece,GRC,2021-02-19,664347
Greece,GRC,2021-02-20,693436
Greece,GRC,2021-02-21,697245
Greece,GRC,2021-02-22,730410
Greece,GRC,2021-02-23,762624
Greece,GRC,2021-02-24,794347
Greece,GRC,2021-02-25,826370
Greece,GRC,2021-02-26,857306
Greece,GRC,2021-02-27,885821
Greece,GRC,2021-03-01,921189
Greece,GRC,2021-03-02,957139
Greece,GRC,2021-03-03,991409
Greece,GRC,2021-03-04,1024711
Greece,GRC,2021-03-05,1059304
Greece,GRC,2021-03-06,1091749
Greece,GRC,2021-03-08,1126060
Greece,GRC,2021-03-09,1158386
Greece,GRC,2021-03-10,1190723
Greece,GRC,2021-03-11,1222393
Greece,GRC,2021-03-12,1254087
Greece,GRC,2021-03-13,1283472
Greece,GRC,2021-03-15,1285437
Greece,GRC,2021-03-16,1316554
Greece,GRC,2021-03-17,1345735
Greece,GRC,2021-03-18,1375828
Greece,GRC,2021-03-19,1407064
Greece,GRC,2021-03-20,1436491
Greece,GRC,2021-03-22,1469020
Greece,GRC,2021-03-23,1503487
Greece,GRC,2021-03-24,1536957
Greece,GRC,2021-03-25,1537104
Greece,GRC,2021-03-26,1572726
Greece,GRC,2021-03-27,1604238
Greece,GRC,2021-03-29,1635676
Greece,GRC,2021-03-30,1668956
Greece,GRC,2021-03-31,1699807
Greece,GRC,2021-04-01,1739051
Greece,GRC,2021-04-02,1777502
Greece,GRC,2021-04-03,1830362
Greece,GRC,2021-04-05,1886370
Greece,GRC,2021-04-06,1946339
Greece,GRC,2021-04-07,2003644
Greece,GRC,2021-04-08,2058750
Greece,GRC,2021-04-09,2114222
Greece,GRC,2021-04-10,2169353
Greece,GRC,2021-04-12,2225878
Greece,GRC,2021-04-13,2280934
Greece,GRC,2021-04-14,2334557
Greece,GRC,2021-04-15,2387148
Greece,GRC,2021-04-16,2440210
Greece,GRC,2021-04-17,2491857
Greece,GRC,2021-04-19,2546154
Greece,GRC,2021-04-20,2600998
Greece,GRC,2021-04-21,2652448
Greece,GRC,2021-04-22,2708780
Greece,GRC,2021-04-23,2765367
Greece,GRC,2021-04-24,2821625
Greece,GRC,2021-04-26,2883199
Greece,GRC,2021-04-27,2945058
Greece,GRC,2021-04-28,3009488
Greece,GRC,2021-04-29,3075698
Greece,GRC,2021-04-30,3097693
Greece,GRC,2021-05-01,3115339
Greece,GRC,2021-05-03,3136791
Greece,GRC,2021-05-04,3201212
Greece,GRC,2021-05-05,3309765
Greece,GRC,2021-05-06,3424441
Greece,GRC,2021-05-07,3535148
Greece,GRC,2021-05-08,3647616
Greece,GRC,2021-05-10,3760640
Greece,GRC,2021-05-11,3868356
Greece,GRC,2021-05-12,3973336
Greece,GRC,2021-05-13,4079168
Greece,GRC,2021-05-14,4185347
Greece,GRC,2021-05-15,4292541
Greece,GRC,2021-05-17,4405618
Greece,GRC,2021-05-18,4513979
Greece,GRC,2021-05-19,4615746
Greece,GRC,2021-05-20,4716739
Greece,GRC,2021-05-21,4814981
Greece,GRC,2021-05-22,4913334
Greece,GRC,2021-05-24,5012666
Greece,GRC,2021-05-25,5107830
Greece,GRC,2021-05-26,5206825
Greece,GRC,2021-05-27,5305355
Greece,GRC,2021-05-28,5402105
Greece,GRC,2021-05-29,5498042
Greece,GRC,2021-05-31,5597624
Greece,GRC,2021-06-01,5691818
Greece,GRC,2021-06-02,5791280
Greece,GRC,2021-06-03,5888281
Greece,GRC,2021-06-04,5986480
Greece,GRC,2021-06-05,6084963
Greece,GRC,2021-06-06,6156375
Greece,GRC,2021-06-07,6258951
Greece,GRC,2021-06-08,6361417
Greece,GRC,2021-06-09,6463465
Greece,GRC,2021-06-10,6564056
Greece,GRC,2021-06-11,6665626
Greece,GRC,2021-06-12,6770033
Greece,GRC,2021-06-13,6835783
Greece,GRC,2021-06-14,6938959
Greece,GRC,2021-06-15,7041432
Greece,GRC,2021-06-16,7142822
Greece,GRC,2021-06-17,7244517
Greece,GRC,2021-06-18,7345346
Greece,GRC,2021-06-19,7446861
Greece,GRC,2021-06-20,7508584
Greece,GRC,2021-06-21,7510968
Greece,GRC,2021-06-22,7616421
Greece,GRC,2021-06-23,7722093
Greece,GRC,2021-06-24,7822697
Greece,GRC,2021-06-25,7925253
Greece,GRC,2021-06-26,8028343
Greece,GRC,2021-06-27,8098959
Greece,GRC,2021-06-28,8202338
Greece,GRC,2021-06-29,8299173
Greece,GRC,2021-06-30,8391535
Greece,GRC,2021-07-01,8475823
Greece,GRC,2021-07-02,8559280
Greece,GRC,2021-07-03,8641748
Greece,GRC,2021-07-04,8710475
Greece,GRC,2021-07-05,8802118
Greece,GRC,2021-07-06,8884422
Greece,GRC,2021-07-07,8966023
Greece,GRC,2021-07-08,9050766
Greece,GRC,2021-07-09,9138465
Greece,GRC,2021-07-10,9228699
Greece,GRC,2021-07-11,9233521
Greece,GRC,2021-07-12,9325449
Greece,GRC,2021-07-13,9409245
Greece,GRC,2021-07-14,9485402
Greece,GRC,2021-07-15,9560592
Greece,GRC,2021-07-16,9637701
Greece,GRC,2021-07-17,9717834
Greece,GRC,2021-07-18,9723233
Greece,GRC,2021-07-19,9807851
Greece,GRC,2021-07-20,9880514
Greece,GRC,2021-07-21,9950017
Greece,GRC,2021-07-22,10025958
Greece,GRC,2021-07-23,10093195
Greece,GRC,2021-07-24,10160738
Greece,GRC,2021-07-25,10162629
Greece,GRC,2021-07-26,10237691
Greece,GRC,2021-07-27,10304614
Greece,GRC,2021-07-28,10362660
Greece,GRC,2021-07-29,10417610
Greece,GRC,2021-07-30,10475917
Greece,GRC,2021-07-31,10536457
Greece,GRC,2021-08-01,10538744
Greece,GRC,2021-08-02,10588397
Greece,GRC,2021-08-03,10634825
Greece,GRC,2021-08-04,10676924
Greece,GRC,2021-08-05,10718787
Greece,GRC,2021-08-06,10761438
Greece,GRC,2021-08-07,10806193
Greece,GRC,2021-08-08,10807733
Greece,GRC,2021-08-09,10843911
Greece,GRC,2021-08-10,10875211
Greece,GRC,2021-08-11,10906296
Greece,GRC,2021-08-12,10936531
Greece,GRC,2021-08-13,10965338
Greece,GRC,2021-08-14,10988409
Greece,GRC,2021-08-15,10988838
Greece,GRC,2021-08-16,11018447
Greece,GRC,2021-08-17,11047575
Greece,GRC,2021-08-18,11076656
Greece,GRC,2021-08-19,11101460
Greece,GRC,2021-08-20,11128403
Greece,GRC,2021-08-21,11153817
Greece,GRC,2021-08-22,11154395
Greece,GRC,2021-08-23,11186043
Greece,GRC,2021-08-24,11215341
Greece,GRC,2021-08-25,11247943
Greece,GRC,2021-08-26,11278583
Greece,GRC,2021-08-27,11311667
Greece,GRC,2021-08-28,11342438
Greece,GRC,2021-08-29,11343445
Greece,GRC,2021-08-30,11376741
Greece,GRC,2021-08-31,11408609
Greece,GRC,2021-09-01,11439413
Greece,GRC,2021-09-02,11466985
Greece,GRC,2021-09-03,11495740
Greece,GRC,2021-09-04,11522842
Greece,GRC,2021-09-05,11523504
Greece,GRC,2021-09-06,11552558
Greece,GRC,2021-09-07,11579860
Greece,GRC,2021-09-08,11608678
Greece,GRC,2021-09-09,11635474
Greece,GRC,2021-09-10,11665847
Greece,GRC,2021-09-11,11696468
Greece,GRC,2021-09-12,11697197
Greece,GRC,2021-09-13,11728334
Greece,GRC,2021-09-14,11757399
Greece,GRC,2021-09-15,11789457
Greece,GRC,2021-09-16,11817112
Greece,GRC,2021-09-17,11848069
Greece,GRC,2021-09-18,11879410
Greece,GRC,2021-09-19,11880179
Greece,GRC,2021-09-20,11909198
Greece,GRC,2021-09-21,11934359
Greece,GRC,2021-09-22,11960582
Greece,GRC,2021-09-23,11983436
Greece,GRC,2021-09-24,12011414
Greece,GRC,2021-09-25,12041227
Greece,GRC,2021-09-26,12041797
Greece,GRC,2021-09-27,12066901
Greece,GRC,2021-09-28,12088975
Greece,GRC,2021-09-29,12112128
Greece,GRC,2021-09-30,12133980
Greece,GRC,2021-10-01,12155993
Greece,GRC,2021-10-02,12180365
Greece,GRC,2021-10-03,12180755
Greece,GRC,2021-10-04,12200590
Greece,GRC,2021-10-05,12219868
Greece,GRC,2021-10-06,12238607
Greece,GRC,2021-10-07,12255563
Greece,GRC,2021-10-08,12275855
Greece,GRC,2021-10-09,12296873
Greece,GRC,2021-10-10,12298000
Greece,GRC,2021-10-11,12315494
Greece,GRC,2021-10-12,12331868
Greece,GRC,2021-10-13,12347016
Greece,GRC,2021-10-14,12360246
Greece,GRC,2021-10-15,12376355
Greece,GRC,2021-10-16,12393460
Greece,GRC,2021-10-17,12394549
Greece,GRC,2021-10-18,12422985
Greece,GRC,2021-10-19,12450262
Greece,GRC,2021-10-20,12477519
Greece,GRC,2021-10-21,12503723
Greece,GRC,2021-10-22,12531351
Greece,GRC,2021-10-23,12557691
Greece,GRC,2021-10-24,12558035
Greece,GRC,2021-10-25,12583526
Greece,GRC,2021-10-26,12603840
Greece,GRC,2021-10-27,12630079
Greece,GRC,2021-10-28,12630449
Greece,GRC,2021-10-29,12661055
Greece,GRC,2021-10-30,12690458
Greece,GRC,2021-10-31,12690809
Greece,GRC,2021-11-01,12719596
Greece,GRC,2021-11-02,12751618
Greece,GRC,2021-11-03,12787753
Greece,GRC,2021-11-04,12824577
Greece,GRC,2021-11-05,12866026
Greece,GRC,2021-11-06,12900338
Greece,GRC,2021-11-07,12902215
Greece,GRC,2021-11-08,12944760
Greece,GRC,2021-11-09,12989239
Greece,GRC,2021-11-10,13044813
Greece,GRC,2021-11-11,13100811
Greece,GRC,2021-11-12,13156658
Greece,GRC,2021-11-13,13209474
Greece,GRC,2021-11-14,13212743
Greece,GRC,2021-11-15,13266656
Greece,GRC,2021-11-16,13341623
Greece,GRC,2021-11-17,13411039
Greece,GRC,2021-11-18,13479396
Greece,GRC,2021-11-19,13551358
Greece,GRC,2021-11-20,13620607
Greece,GRC,2021-11-21,13625618
Greece,GRC,2021-11-22,13696351
Greece,GRC,2021-11-23,13777991
Greece,GRC,2021-11-24,13863104
Greenland,GRL,2021-01-27,2584
Greenland,GRL,2021-03-01,5130
Greenland,GRL,2021-04-09,9555
Greenland,GRL,2021-04-12,9808
Greenland,GRL,2021-04-13,9996
Greenland,GRL,2021-04-14,10142
Greenland,GRL,2021-04-15,10232
Greenland,GRL,2021-04-16,10567
Greenland,GRL,2021-04-19,10974
Greenland,GRL,2021-04-20,11508
Greenland,GRL,2021-04-21,12233
Greenland,GRL,2021-04-22,12434
Greenland,GRL,2021-04-23,12859
Greenland,GRL,2021-04-26,13108
Greenland,GRL,2021-04-27,13214
Greenland,GRL,2021-04-28,13847
Greenland,GRL,2021-04-29,14139
Greenland,GRL,2021-05-03,14176
Greenland,GRL,2021-05-04,14177
Greenland,GRL,2021-05-07,14278
Greenland,GRL,2021-05-10,14771
Greenland,GRL,2021-05-11,14914
Greenland,GRL,2021-05-12,15308
Greenland,GRL,2021-05-14,16268
Greenland,GRL,2021-05-17,17324
Greenland,GRL,2021-05-18,18461
Greenland,GRL,2021-05-19,19241
Greenland,GRL,2021-05-21,19826
Greenland,GRL,2021-05-25,20083
Greenland,GRL,2021-05-26,20606
Greenland,GRL,2021-05-27,20910
Greenland,GRL,2021-05-28,20910
Greenland,GRL,2021-05-30,21694
Greenland,GRL,2021-05-31,22376
Greenland,GRL,2021-06-01,23080
Greenland,GRL,2021-06-02,23911
Greenland,GRL,2021-06-03,25335
Greenland,GRL,2021-06-04,26063
Greenland,GRL,2021-06-07,26182
Greenland,GRL,2021-06-08,26423
Greenland,GRL,2021-06-09,28068
Greenland,GRL,2021-06-10,28531
Greenland,GRL,2021-06-11,28827
Greenland,GRL,2021-06-14,30364
Greenland,GRL,2021-06-15,30588
Greenland,GRL,2021-06-16,31026
Greenland,GRL,2021-06-17,31672
Greenland,GRL,2021-06-18,32175
Greenland,GRL,2021-06-22,32403
Greenland,GRL,2021-06-23,33425
Greenland,GRL,2021-06-24,34596
Greenland,GRL,2021-06-25,35554
Greenland,GRL,2021-06-28,35751
Greenland,GRL,2021-06-29,36998
Greenland,GRL,2021-06-30,39270
Greenland,GRL,2021-07-01,41648
Greenland,GRL,2021-07-02,43111
Greenland,GRL,2021-07-05,43647
Greenland,GRL,2021-07-06,44246
Greenland,GRL,2021-07-07,45956
Greenland,GRL,2021-07-08,46746
Greenland,GRL,2021-07-09,47971
Greenland,GRL,2021-07-12,49838
Greenland,GRL,2021-07-13,50467
Greenland,GRL,2021-07-14,50826
Greenland,GRL,2021-07-16,51639
Greenland,GRL,2021-07-19,51657
Greenland,GRL,2021-07-20,51949
Greenland,GRL,2021-07-21,52472
Greenland,GRL,2021-07-22,53530
Greenland,GRL,2021-07-23,54704
Greenland,GRL,2021-07-26,57618
Greenland,GRL,2021-07-27,57767
Greenland,GRL,2021-07-28,58131
Greenland,GRL,2021-07-29,59270
Greenland,GRL,2021-07-30,62050
Greenland,GRL,2021-08-02,62724
Greenland,GRL,2021-08-03,62804
Greenland,GRL,2021-08-04,63728
Greenland,GRL,2021-08-05,63845
Greenland,GRL,2021-08-06,64591
Greenland,GRL,2021-08-09,65343
Greenland,GRL,2021-08-10,65392
Greenland,GRL,2021-08-11,66285
Greenland,GRL,2021-08-13,67849
Greenland,GRL,2021-08-16,68721
Greenland,GRL,2021-08-17,68767
Greenland,GRL,2021-08-19,69605
Greenland,GRL,2021-08-20,70371
Greenland,GRL,2021-08-23,70518
Greenland,GRL,2021-08-24,70741
Greenland,GRL,2021-08-30,72589
Greenland,GRL,2021-10-01,76081
Greenland,GRL,2021-10-05,76120
Greenland,GRL,2021-10-08,76319
Greenland,GRL,2021-10-11,76359
Greenland,GRL,2021-10-12,76405
Greenland,GRL,2021-10-13,76470
Greenland,GRL,2021-10-14,76572
Greenland,GRL,2021-10-15,76637
Greenland,GRL,2021-10-18,76757
Greenland,GRL,2021-10-21,77006
Greenland,GRL,2021-10-25,77057
Greenland,GRL,2021-10-29,77164
Greenland,GRL,2021-11-02,77206
Greenland,GRL,2021-11-04,77383
Grenada,GRD,2021-02-11,0
Grenada,GRD,2021-02-16,146
Grenada,GRD,2021-02-23,1200
Grenada,GRD,2021-02-26,3000
Grenada,GRD,2021-03-14,8424
Grenada,GRD,2021-03-15,8606
Grenada,GRD,2021-03-24,9821
Grenada,GRD,2021-03-29,10084
Grenada,GRD,2021-04-03,10373
Grenada,GRD,2021-04-08,10717
Grenada,GRD,2021-04-09,10878
Grenada,GRD,2021-04-11,10911
Grenada,GRD,2021-04-16,11497
Grenada,GRD,2021-04-19,11731
Grenada,GRD,2021-04-22,12764
Grenada,GRD,2021-04-23,13458
Grenada,GRD,2021-04-27,14550
Grenada,GRD,2021-04-29,15397
Grenada,GRD,2021-05-06,17000
Grenada,GRD,2021-05-11,19519
Grenada,GRD,2021-05-21,23553
Grenada,GRD,2021-05-28,25544
Grenada,GRD,2021-06-04,26975
Grenada,GRD,2021-06-11,27929
Grenada,GRD,2021-06-18,29157
Grenada,GRD,2021-06-25,31494
Grenada,GRD,2021-07-02,34331
Grenada,GRD,2021-07-09,35072
Grenada,GRD,2021-07-16,35756
Grenada,GRD,2021-07-23,36524
Grenada,GRD,2021-07-30,37689
Grenada,GRD,2021-08-06,38233
Grenada,GRD,2021-08-09,38872
Grenada,GRD,2021-08-13,39121
Grenada,GRD,2021-08-20,40075
Grenada,GRD,2021-08-27,42484
Grenada,GRD,2021-09-03,45460
Grenada,GRD,2021-09-10,48140
Grenada,GRD,2021-09-17,51610
Grenada,GRD,2021-09-24,55663
Grenada,GRD,2021-10-01,58985
Grenada,GRD,2021-10-08,62095
Grenada,GRD,2021-10-15,65362
Grenada,GRD,2021-10-22,67959
Grenada,GRD,2021-10-29,69622
Grenada,GRD,2021-11-05,70861
Grenada,GRD,2021-11-12,72282
Grenada,GRD,2021-11-19,73320
Guatemala,GTM,2021-02-25,0
Guatemala,GTM,2021-02-27,2224
Guatemala,GTM,2021-03-01,2427
Guatemala,GTM,2021-03-11,19947
Guatemala,GTM,2021-03-12,28534
Guatemala,GTM,2021-03-13,30890
Guatemala,GTM,2021-03-14,34217
